Order_No,Time from Pickup to Arrival
Order_No_23256,2680.526215014156
Order_No_56,2689.91977200978
Order_No_14480,2712.963402459026
Order_No_16972,2815.0950155886776
Order_No_16459,2819.7579478930916
Order_No_26595,2724.0114472862424
Order_No_3981,2680.526215014156
Order_No_21412,2823.7838368233424
Order_No_24494,2687.00091994186
Order_No_21493,3372.060904861646
Order_No_16486,3348.7365361143957
Order_No_14680,3233.2916646548792
Order_No_5805,2849.8437712662508
Order_No_367,2724.0114472862424
Order_No_22787,3233.2916646548792
Order_No_23282,2724.0114472862424
Order_No_16588,2680.526215014156
Order_No_2221,3503.4900330902674
Order_No_147,2947.8508450934323
Order_No_10040,2805.2289484555245
Order_No_22014,2991.6998008966625
Order_No_5098,3348.7365361143957
Order_No_3052,2651.3408880965617
Order_No_22802,2812.2319700042935
Order_No_12260,3294.5535216843805
Order_No_27427,3233.2916646548792
Order_No_21738,3372.060904861646
Order_No_26363,2778.8336721976184
Order_No_17696,2947.8508450934323
Order_No_10377,2808.6981994698854
Order_No_18050,2724.0114472862424
Order_No_15356,2598.841708875255
Order_No_20858,2687.00091994186
Order_No_9719,2724.0114472862424
Order_No_19503,2598.841708875255
Order_No_26119,3352.033986205048
Order_No_1680,3348.7365361143957
Order_No_24656,3312.962618266434
Order_No_3649,3240.1166120700045
Order_No_12688,3021.036430789394
Order_No_19490,3336.300648340114
Order_No_18982,2625.5570516779044
Order_No_26875,2689.91977200978
Order_No_2310,3311.0477927539246
Order_No_7734,3311.0477927539246
Order_No_17888,3346.8859965113566
Order_No_2217,2829.770272772087
Order_No_26190,3354.265491206368
Order_No_19481,3275.0656050661673
Order_No_17095,2680.526215014156
Order_No_19873,2718.5350385380307
Order_No_18385,2680.526215014156
Order_No_169,3265.5286804327015
Order_No_3987,3348.7365361143957
Order_No_23727,2839.767603875507
Order_No_3401,3233.2916646548792
Order_No_8389,3344.330415723455
Order_No_18420,3021.036430789394
Order_No_16069,3114.822970138853
Order_No_20250,2995.9016627396595
Order_No_7669,3354.265491206368
Order_No_23888,3326.351780124313
Order_No_3037,2701.1426990046384
Order_No_16996,2991.6998008966625
Order_No_11738,2991.6998008966625
Order_No_26942,3021.036430789394
Order_No_23113,2712.963402459026
Order_No_9760,2306.4649396704613
Order_No_19160,2718.5350385380307
Order_No_8602,3243.8025917931186
Order_No_21804,2995.9016627396595
Order_No_15243,2947.8508450934323
Order_No_1872,2651.3408880965617
Order_No_11021,3136.611726837181
Order_No_3036,2273.452267045174
Order_No_9435,3439.2923301056035
Order_No_26153,2680.526215014156
Order_No_20106,2711.1310754389215
Order_No_13251,3233.2916646548792
Order_No_11509,3348.7365361143957
Order_No_26619,2734.1658203472316
Order_No_16360,2805.2289484555245
Order_No_10825,3021.036430789394
Order_No_25592,2815.5146728685613
Order_No_25225,2625.5570516779044
Order_No_23090,3372.244368952936
Order_No_17335,3337.3848942527575
Order_No_26622,2803.7474456739856
Order_No_16298,2651.3408880965617
Order_No_6773,2712.963402459026
Order_No_7891,2651.3408880965617
Order_No_10858,3169.410205922228
Order_No_4475,2279.1084395545904
Order_No_21901,2378.533816424201
Order_No_16408,2724.0114472862424
Order_No_6771,2947.8508450934323
Order_No_22907,2639.875302604617
Order_No_21277,2651.3408880965617
Order_No_15350,2680.526215014156
Order_No_1167,2718.5350385380307
Order_No_8730,3348.7365361143957
Order_No_14333,3354.265491206368
Order_No_19029,2928.265657158134
Order_No_3091,2947.8508450934323
Order_No_27768,3227.1974781086865
Order_No_9423,2687.00091994186
Order_No_28182,3336.300648340114
Order_No_22817,2651.3408880965617
Order_No_2247,2987.1302084894905
Order_No_23718,3399.3511665323813
Order_No_9626,3336.748472613622
Order_No_3603,2651.3408880965617
Order_No_1043,3345.385486172552
Order_No_21245,3399.591165669167
Order_No_17937,2833.4613693414362
Order_No_720,2734.1658203472316
Order_No_22796,3296.522040302203
Order_No_13292,3243.8025917931186
Order_No_23752,3336.300648340114
Order_No_1625,3120.6553215291488
Order_No_27001,3348.7365361143957
Order_No_8003,2724.0114472862424
Order_No_8161,3041.8728922418704
Order_No_12510,3134.633674864595
Order_No_22920,3336.300648340114
Order_No_14306,2651.3408880965617
Order_No_14530,3227.680393957483
Order_No_1804,2932.737180945768
Order_No_23445,3336.300648340114
Order_No_11228,2965.358408227153
Order_No_20071,3296.923778947414
Order_No_8495,3294.5535216843805
Order_No_21065,2651.3408880965617
Order_No_4382,3114.822970138853
Order_No_15035,3356.7651812088297
Order_No_19220,3334.7437491312803
Order_No_17354,2680.526215014156
Order_No_23997,3041.8728922418704
Order_No_1431,2625.5570516779044
Order_No_18151,3344.330415723455
Order_No_17858,2805.2289484555245
Order_No_12359,3296.522040302203
Order_No_19045,3245.7409227290655
Order_No_11623,3372.060904861646
Order_No_11804,3503.4900330902674
Order_No_24733,3354.265491206368
Order_No_5217,2712.963402459026
Order_No_19818,3287.138520089309
Order_No_8396,3372.060904861646
Order_No_1519,3329.5423951161947
Order_No_14101,3219.6022561184545
Order_No_9129,3309.1562226483748
Order_No_18823,3369.576955717078
Order_No_16359,3348.7365361143957
Order_No_1544,2998.186483258168
Order_No_25052,3312.962618266434
Order_No_1172,2724.0114472862424
Order_No_23871,2995.9016627396595
Order_No_8274,3372.060904861646
Order_No_3268,2680.526215014156
Order_No_12318,3048.151296713148
Order_No_16518,2718.5350385380307
Order_No_10519,3384.8598575403303
Order_No_18701,3243.8025917931186
Order_No_8433,3344.330415723455
Order_No_27433,3312.962618266434
Order_No_22721,2838.6321697033354
Order_No_7467,2651.3408880965617
Order_No_24029,2805.2289484555245
Order_No_13193,2972.3689867288012
Order_No_23512,3346.8859965113566
Order_No_15665,2651.3408880965617
Order_No_8371,3372.244368952936
Order_No_12616,2711.1310754389215
Order_No_20011,2651.3408880965617
Order_No_26700,2724.0114472862424
Order_No_21497,2802.178422674823
Order_No_5236,2868.4052333534164
Order_No_24580,3021.036430789394
Order_No_8324,2819.7579478930916
Order_No_8560,3374.0853950917867
Order_No_19095,2812.2319700042935
Order_No_26500,3233.2916646548792
Order_No_4651,2833.4613693414362
Order_No_1264,3354.265491206368
Order_No_20494,3336.748472613622
Order_No_9245,3346.8859965113566
Order_No_16848,2689.91977200978
Order_No_3389,3466.651362524919
Order_No_12868,2687.00091994186
Order_No_8934,3397.2523495020823
Order_No_25296,2625.5570516779044
Order_No_16800,2306.4649396704613
Order_No_1060,3134.633674864595
Order_No_2027,3352.033986205048
Order_No_339,3277.82410325564
Order_No_10556,3354.265491206368
Order_No_18421,2687.00091994186
Order_No_6370,2724.0114472862424
Order_No_14577,3354.265491206368
Order_No_1757,2724.0114472862424
Order_No_14923,2991.6998008966625
Order_No_24478,3240.1166120700045
Order_No_16517,3372.060904861646
Order_No_2477,3343.352552459036
Order_No_10051,3114.822970138853
Order_No_19230,3243.8025917931186
Order_No_10065,3224.273404518347
Order_No_13623,2724.0114472862424
Order_No_10569,2836.010216951994
Order_No_4910,3243.8025917931186
Order_No_7237,2680.526215014156
Order_No_21359,2932.737180945768
Order_No_11762,3381.631117315839
Order_No_11909,2724.0114472862424
Order_No_3243,2687.00091994186
Order_No_27828,3372.244368952936
Order_No_10869,2724.0114472862424
Order_No_14264,2598.841708875255
Order_No_21094,2712.963402459026
Order_No_10236,3122.8313863372364
Order_No_12934,2972.3689867288012
Order_No_146,3354.265491206368
Order_No_27037,3348.7365361143957
Order_No_4040,3026.915708845134
Order_No_19802,3348.7365361143957
Order_No_6725,3277.82410325564
Order_No_27604,2687.00091994186
Order_No_5382,2711.1310754389215
Order_No_1322,3348.7365361143957
Order_No_1230,2819.7579478930916
Order_No_3365,2712.963402459026
Order_No_9522,3245.7409227290655
Order_No_18791,3114.822970138853
Order_No_11406,3372.244368952936
Order_No_18240,3354.265491206368
Order_No_20221,3233.2916646548792
Order_No_320,2651.3408880965617
Order_No_4892,2928.265657158134
Order_No_1159,3339.882725822839
Order_No_21274,3277.82410325564
Order_No_21845,3134.633674864595
Order_No_25219,3219.6022561184545
Order_No_24147,3372.244368952936
Order_No_24379,3372.060904861646
Order_No_15933,2924.096739125351
Order_No_27610,2928.265657158134
Order_No_4386,3227.1974781086865
Order_No_26782,3354.265491206368
Order_No_8214,3372.244368952936
Order_No_16243,3372.244368952936
Order_No_17683,2991.6998008966625
Order_No_20722,3294.5535216843805
Order_No_19376,2724.0114472862424
Order_No_17281,2972.3689867288012
Order_No_16865,3081.780082810562
Order_No_9101,3309.1562226483748
Order_No_27499,3374.0853950917867
Order_No_12537,3021.036430789394
Order_No_12296,3466.651362524919
Order_No_14428,2724.0114472862424
Order_No_25685,2939.474471717561
Order_No_22913,3021.036430789394
Order_No_24524,2625.5570516779044
Order_No_1752,2724.0114472862424
Order_No_10557,2868.4052333534164
Order_No_22245,3348.7365361143957
Order_No_7053,3399.591165669167
Order_No_13850,2651.3408880965617
Order_No_17907,2651.3408880965617
Order_No_13928,2825.0487522705334
Order_No_4721,3026.915708845134
Order_No_9400,2901.2276712994712
Order_No_19949,2718.5350385380307
Order_No_3418,3026.915708845134
Order_No_1248,2815.5146728685613
Order_No_4154,3277.82410325564
Order_No_24309,2687.00091994186
Order_No_23502,3169.410205922228
Order_No_12366,3243.8025917931186
Order_No_22423,3041.8728922418704
Order_No_13998,2639.875302604617
Order_No_347,2718.5350385380307
Order_No_8784,3233.2916646548792
Order_No_15320,3114.822970138853
Order_No_3636,2796.228348800184
Order_No_27543,2724.0114472862424
Order_No_13064,3352.033986205048
Order_No_22589,3334.7437491312803
Order_No_23595,3397.2523495020823
Order_No_4970,2191.767760906273
Order_No_24756,3294.5535216843805
Order_No_3836,2739.948795473868
Order_No_22406,2687.00091994186
Order_No_2413,3265.5286804327015
Order_No_26683,2805.2289484555245
Order_No_21518,3134.633674864595
Order_No_12497,3344.330415723455
Order_No_4545,3026.915708845134
Order_No_17070,3342.5081191825657
Order_No_11580,2680.526215014156
Order_No_4976,3287.138520089309
Order_No_19328,3342.5081191825657
Order_No_6819,3257.1345004167556
Order_No_27385,3356.7651812088297
Order_No_22737,2687.00091994186
Order_No_27966,2838.6321697033354
Order_No_24985,3485.1392490557073
Order_No_1428,2718.5350385380307
Order_No_27060,2805.2289484555245
Order_No_13885,3469.766671376111
Order_No_24468,2808.6981994698854
Order_No_2653,2651.3408880965617
Order_No_22013,3021.036430789394
Order_No_2162,3354.265491206368
Order_No_17003,2987.1302084894905
Order_No_18595,2724.0114472862424
Order_No_9225,2995.9016627396595
Order_No_9053,3348.7365361143957
Order_No_16485,2598.841708875255
Order_No_11680,3348.7365361143957
Order_No_858,2778.8336721976184
Order_No_17158,2928.265657158134
Order_No_20606,3329.5423951161947
Order_No_16334,3348.7365361143957
Order_No_24270,2802.178422674823
Order_No_25462,3346.8859965113566
Order_No_25873,3343.352552459036
Order_No_25013,3348.7365361143957
Order_No_13198,2947.8508450934323
Order_No_13003,3021.036430789394
Order_No_25973,2972.3689867288012
Order_No_22278,2212.645065751097
Order_No_16712,3348.7365361143957
Order_No_23350,2625.5570516779044
Order_No_20845,3294.5535216843805
Order_No_6216,2868.4052333534164
Order_No_12192,2819.7579478930916
Order_No_143,2815.0950155886776
Order_No_5623,2598.841708875255
Order_No_13119,2712.963402459026
Order_No_22753,2932.737180945768
Order_No_25665,2803.7474456739856
Order_No_18290,3252.7931300520477
Order_No_26132,2680.526215014156
Order_No_17364,2808.6981994698854
Order_No_8570,2819.7579478930916
Order_No_9108,2833.4613693414362
Order_No_24924,3227.1974781086865
Order_No_7090,3296.522040302203
Order_No_26015,3026.915708845134
Order_No_13811,3372.060904861646
Order_No_12931,2712.963402459026
Order_No_27715,2998.186483258168
Order_No_20852,3344.330415723455
Order_No_8049,3336.300648340114
Order_No_13,2378.533816424201
Order_No_21292,3114.822970138853
Order_No_20323,2651.3408880965617
Order_No_16947,2803.7474456739856
Order_No_2176,3243.8025917931186
Order_No_571,2825.0487522705334
Order_No_18025,3372.244368952936
Order_No_7573,2947.8508450934323
Order_No_9851,3311.0477927539246
Order_No_17201,3354.265491206368
Order_No_11865,2651.3408880965617
Order_No_27504,2680.526215014156
Order_No_5822,3275.0656050661673
Order_No_18147,2718.5350385380307
Order_No_25957,3374.0853950917867
Order_No_18681,3233.2916646548792
Order_No_19737,2711.1310754389215
Order_No_20258,2712.963402459026
Order_No_1517,3277.82410325564
Order_No_9954,3021.036430789394
Order_No_21571,2868.4052333534164
Order_No_5680,3021.036430789394
Order_No_16159,3294.5535216843805
Order_No_26607,2733.817185823964
Order_No_14097,3358.5824841812528
Order_No_16561,3490.2013705691816
Order_No_8526,3356.7651812088297
Order_No_13524,3399.591165669167
Order_No_15647,2289.494382482146
Order_No_16796,2947.8508450934323
Order_No_7202,3233.2916646548792
Order_No_21797,2815.5146728685613
Order_No_18886,2796.228348800184
Order_No_10403,2651.3408880965617
Order_No_16117,2651.3408880965617
Order_No_12894,2598.841708875255
Order_No_9804,3123.5513805602213
Order_No_15628,3294.5535216843805
Order_No_22501,3021.036430789394
Order_No_1935,2718.5350385380307
Order_No_14628,3233.2916646548792
Order_No_7929,2625.5570516779044
Order_No_3859,2689.91977200978
Order_No_17064,2724.0114472862424
Order_No_9611,2724.0114472862424
Order_No_2522,3021.036430789394
Order_No_10058,3356.7651812088297
Order_No_4376,3399.3511665323813
Order_No_21626,2739.948795473868
Order_No_22557,3336.300648340114
Order_No_14494,2733.817185823964
Order_No_10707,3275.0656050661673
Order_No_20317,3294.5535216843805
Order_No_11351,3312.962618266434
Order_No_19184,2598.841708875255
Order_No_23283,3233.2916646548792
Order_No_15494,2995.9016627396595
Order_No_21856,3339.882725822839
Order_No_27540,3334.961345373902
Order_No_25423,3342.5081191825657
Order_No_18538,3245.7409227290655
Order_No_20548,3348.7365361143957
Order_No_19726,3277.82410325564
Order_No_18235,2819.7579478930916
Order_No_12948,2939.474471717561
Order_No_6675,3169.410205922228
Order_No_24615,3294.5535216843805
Order_No_13744,2639.875302604617
Order_No_12188,2805.2289484555245
Order_No_14578,2689.91977200978
Order_No_19611,2724.0114472862424
Order_No_9885,3026.915708845134
Order_No_14353,3294.5535216843805
Order_No_17960,2718.5350385380307
Order_No_1411,2819.7579478930916
Order_No_2474,3227.1974781086865
Order_No_972,2819.7579478930916
Order_No_15841,3348.7365361143957
Order_No_9795,3227.1974781086865
Order_No_1372,2819.7579478930916
Order_No_273,2651.3408880965617
Order_No_7503,3296.522040302203
Order_No_19799,3026.915708845134
Order_No_12302,2689.91977200978
Order_No_27792,3348.7365361143957
Order_No_8932,2680.526215014156
Order_No_4101,3275.0656050661673
Order_No_27102,3372.060904861646
Order_No_15249,3354.265491206368
Order_No_11355,3233.2916646548792
Order_No_14442,3171.598113836126
Order_No_22657,3339.882725822839
Order_No_23184,2987.1302084894905
Order_No_13726,3358.5824841812528
Order_No_11791,3169.410205922228
Order_No_22180,3372.060904861646
Order_No_27941,2805.2289484555245
Order_No_3299,3372.060904861646
Order_No_411,3311.0477927539246
Order_No_25031,2680.526215014156
Order_No_20039,2815.0950155886776
Order_No_6422,2808.6981994698854
Order_No_15305,2839.767603875507
Order_No_881,3134.633674864595
Order_No_14836,2939.474471717561
Order_No_15718,3312.962618266434
Order_No_17254,3356.7651812088297
Order_No_22379,3114.822970138853
Order_No_11001,2849.8437712662508
Order_No_19817,2724.0114472862424
Order_No_16673,3372.060904861646
Order_No_27727,3339.882725822839
Order_No_728,3169.410205922228
Order_No_11373,2289.494382482146
Order_No_8931,2805.2289484555245
Order_No_3733,2687.00091994186
Order_No_20900,2839.767603875507
